0.180206,0.209961,0.223389,0.259399,-8.000000,12.000000
0.178833,0.208588,0.224609,0.259552,-8.000000,12.000000
0.176163,0.203857,0.223770,0.255814,-8.000000,12.000000
0.172424,0.198669,0.221558,0.250397,-11.000000,12.000000
0.167770,0.192108,0.218506,0.243530,-11.000000,12.000000
0.162811,0.185394,0.214539,0.235596,-14.000000,13.000000
0.158234,0.179443,0.211029,0.228882,-14.000000,13.000000
0.154495,0.174713,0.208893,0.223694,-17.000000,12.000000
0.152054,0.171356,0.208664,0.221024,-17.000000,12.000000
0.152359,0.171585,0.211639,0.224457,-21.000000,11.000000
0.154190,0.174255,0.219040,0.233307,-24.000000,11.000000
0.158691,0.181580,0.231018,0.249023,-24.000000,11.000000
0.163879,0.190201,0.246887,0.268707,-26.000000,10.000000
0.171051,0.200348,0.264282,0.291138,-28.000000,10.000000
0.176926,0.209732,0.281372,0.311737,-30.000000,8.000000
0.181656,0.216599,0.296173,0.328293,-33.000000,6.000000
0.183563,0.221100,0.308075,0.340653,-33.000000,6.000000
0.184479,0.223389,0.317688,0.348663,-36.000000,4.000000
0.184326,0.223923,0.324478,0.352783,-39.000000,3.000000
0.182953,0.222931,0.329285,0.354462,-41.000000,2.000000
0.180283,0.220413,0.332489,0.352783,-43.000000,2.000000
0.177765,0.217362,0.334168,0.348969,-43.000000,2.000000
0.174103,0.213165,0.334015,0.343170,-45.000000,1.000000
0.169983,0.207443,0.331497,0.334168,-48.000000,0.000000
0.165253,0.200501,0.325775,0.321960,-51.000000,0.000000
0.159378,0.192337,0.316773,0.305939,-51.000000,0.000000
0.152741,0.182343,0.303955,0.286102,-53.000000,0.000000
0.145721,0.172043,0.288544,0.265350,-55.000000,0.000000
0.139923,0.162125,0.274200,0.246048,-58.000000,0.000000
0.135346,0.156174,0.265350,0.233536,-59.000000,0.000000
0.133820,0.153809,0.265503,0.230866,-60.000000,1.000000
0.135269,0.155792,0.274124,0.236816,-60.000000,1.000000
0.136871,0.158615,0.286484,0.246277,-62.000000,2.000000
0.138702,0.162354,0.299988,0.255432,-63.000000,2.000000
0.139618,0.164795,0.311737,0.261078,-65.000000,1.000000
0.139465,0.164719,0.319519,0.263519,-65.000000,1.000000
0.138092,0.163651,0.322571,0.260010,-67.000000,0.000000
0.135803,0.160065,0.320282,0.252533,-70.000000,0.000000
0.132904,0.156097,0.315170,0.242691,-72.000000,0.000000
0.130310,0.151062,0.308151,0.231323,-74.000000,1.000000
0.126267,0.146332,0.299377,0.218887,-75.000000,3.000000
0.122528,0.140381,0.288544,0.204773,-75.000000,3.000000
0.118408,0.133972,0.276032,0.190582,-77.000000,5.000000
0.115967,0.130081,0.270844,0.182343,-79.000000,7.000000
0.115509,0.128708,0.274887,0.180740,-79.000000,7.000000
0.115814,0.130615,0.288315,0.186615,-81.000000,9.000000
0.118942,0.136032,0.313568,0.199890,-86.000000,13.000000
0.122528,0.143280,0.347519,0.218582,-86.000000,13.000000
0.127106,0.151444,0.384903,0.238876,-88.000000,14.000000
0.130920,0.158691,0.420990,0.257416,-89.000000,13.000000
0.133667,0.163574,0.452042,0.271912,-89.000000,13.000000
0.135040,0.167389,0.477905,0.281372,-93.000000,14.000000
0.136185,0.169144,0.499115,0.288544,-93.000000,14.000000
0.136032,0.169220,0.516052,0.291748,-94.000000,14.000000
0.134888,0.168228,0.528946,0.292358,-97.000000,16.000000
0.134049,0.166626,0.538635,0.290070,-97.000000,16.000000
0.132294,0.164261,0.545807,0.286942,-99.000000,17.000000
0.130768,0.161896,0.550461,0.282135,-101.000000,17.000000
0.128861,0.158691,0.551605,0.275879,-104.000000,18.000000
0.127258,0.155182,0.549316,0.267639,-105.000000,18.000000
0.124741,0.151367,0.542908,0.257721,-107.000000,18.000000
0.121613,0.145874,0.530243,0.245056,-107.000000,18.000000
0.118408,0.139923,0.511704,0.229797,-109.000000,17.000000
0.115814,0.134354,0.490112,0.214386,-111.000000,17.000000
0.112457,0.128708,0.470810,0.201721,-111.000000,17.000000
0.111160,0.125885,0.461655,0.194473,-112.000000,15.000000
0.110321,0.124207,0.465622,0.192490,-114.000000,15.000000
0.110397,0.124512,0.479584,0.194321,-116.000000,14.000000
0.110474,0.125122,0.498200,0.198212,-117.000000,12.000000
0.110779,0.125122,0.515518,0.200424,-119.000000,11.000000
0.110779,0.124054,0.525208,0.199432,-119.000000,11.000000
0.109329,0.121689,0.524902,0.194550,-121.000000,10.000000
0.107422,0.118179,0.514450,0.186462,-123.000000,8.000000
0.106201,0.114288,0.499878,0.177460,-125.000000,6.000000
0.103912,0.110779,0.487289,0.169678,-128.000000,4.000000
0.102615,0.107575,0.476151,0.162888,-131.000000,2.000000
0.101013,0.104675,0.467987,0.156860,-131.000000,2.000000
0.100861,0.102844,0.467224,0.154572,-133.000000,1.000000
0.100327,0.102539,0.479889,0.156555,-135.000000,0.000000
0.101776,0.104675,0.511017,0.163956,-137.000000,0.000000
0.103149,0.107117,0.559845,0.177078,-137.000000,0.000000
0.105057,0.111160,0.617752,0.191345,-139.000000,-2.000000
0.106964,0.114594,0.675125,0.204773,-141.000000,-2.000000
0.108643,0.117340,0.727234,0.215759,-143.000000,-3.000000
0.109558,0.118561,0.770645,0.222626,-143.000000,-3.000000
0.109711,0.119553,0.803528,0.226059,-145.000000,-4.000000
0.109863,0.118866,0.828095,0.226746,-147.000000,-5.000000
0.109558,0.117416,0.847473,0.225678,-149.000000,-6.000000
0.108795,0.115967,0.862427,0.223694,-151.000000,-7.000000
0.107880,0.114594,0.873871,0.220337,-154.000000,-6.000000
0.107269,0.112991,0.880280,0.216675,-157.000000,-6.000000
0.106354,0.111008,0.880737,0.211029,-159.000000,-6.000000
0.105286,0.109177,0.874100,0.205078,-160.000000,-6.000000
0.104370,0.106964,0.858917,0.196915,-160.000000,-6.000000
0.102463,0.103531,0.830994,0.186844,-160.000000,-6.000000
0.101013,0.100250,0.792923,0.175781,-160.000000,-6.000000
0.099792,0.097809,0.754395,0.164948,-164.000000,-7.000000
0.098801,0.095444,0.728455,0.158081,-164.000000,-7.000000
0.098267,0.094299,0.721359,0.155029,-166.000000,-9.000000
0.098114,0.094223,0.730896,0.155563,-167.000000,-11.000000
0.098572,0.094757,0.753479,0.157776,-168.000000,-14.000000
0.099030,0.094757,0.784226,0.161896,-170.000000,-16.000000
0.099030,0.095825,0.817413,0.165710,-170.000000,-16.000000
0.099640,0.096130,0.846710,0.167694,-172.000000,-18.000000
0.099640,0.095749,0.864563,0.167236,-174.000000,-19.000000
0.099335,0.094604,0.867920,0.165100,-175.000000,-21.000000
0.098801,0.093384,0.862351,0.159683,-178.000000,-24.000000
0.098114,0.092163,0.850296,0.154419,-180.000000,-27.000000
0.097427,0.090790,0.832367,0.148163,-180.000000,-27.000000
0.096588,0.089569,0.806198,0.140839,-180.000000,-27.000000
0.095444,0.087357,0.767288,0.131455,-182.000000,-29.000000
0.094833,0.085144,0.732727,0.123749,-184.000000,-31.000000
0.093918,0.084534,0.723267,0.120850,-187.000000,-33.000000
0.093994,0.084534,0.743332,0.122528,-188.000000,-34.000000
0.094604,0.085602,0.796280,0.128784,-188.000000,-34.000000
0.096130,0.086823,0.877991,0.139313,-192.000000,-37.000000
0.096893,0.088806,0.972824,0.151367,-195.000000,-38.000000
0.098572,0.091400,1.068878,0.163574,-195.000000,-38.000000
0.099411,0.092468,1.154556,0.173187,-198.000000,-40.000000
0.099716,0.093918,1.223450,0.179825,-201.000000,-40.000000
0.100555,0.094452,1.279221,0.184326,-203.000000,-41.000000
0.100861,0.094452,1.322327,0.187225,-203.000000,-41.000000
0.100861,0.093842,1.351318,0.187836,-204.000000,-43.000000
0.100708,0.093536,1.367188,0.187531,-205.000000,-45.000000
0.100250,0.092697,1.371155,0.185623,-205.000000,-45.000000
0.100021,0.091782,1.362915,0.182495,-206.000000,-47.000000
0.099030,0.090790,1.342316,0.177994,-207.000000,-48.000000
0.098877,0.089569,1.309814,0.172119,-208.000000,-50.000000
0.098419,0.088196,1.265106,0.165405,-208.000000,-52.000000
0.097733,0.086975,1.205826,0.157547,-208.000000,-52.000000
0.096970,0.085602,1.132202,0.147705,-209.000000,-53.000000
0.096283,0.084229,1.051788,0.137787,-208.000000,-54.000000
0.095444,0.083008,0.979157,0.129471,-208.000000,-56.000000
0.094910,0.082397,0.930328,0.124817,-208.000000,-58.000000
0.094910,0.081940,0.914230,0.124970,-208.000000,-58.000000
0.095062,0.082397,0.925369,0.129471,-208.000000,-60.000000
0.095901,0.083160,0.950012,0.135422,-209.000000,-61.000000
0.096130,0.084076,0.973282,0.140610,-209.000000,-63.000000
0.096283,0.083923,0.982361,0.144653,-210.000000,-63.000000
0.097046,0.084076,0.970612,0.144806,-210.000000,-65.000000
0.096054,0.084152,0.935440,0.142059,-210.000000,-65.000000
0.096436,0.083313,0.881958,0.136871,-210.000000,-66.000000
0.095978,0.082092,0.823212,0.130386,-209.000000,-69.000000
0.095520,0.081253,0.766296,0.125122,-209.000000,-70.000000
0.095215,0.081253,0.719147,0.121613,-208.000000,-73.000000
0.095215,0.081253,0.687561,0.121460,-207.000000,-76.000000
0.095215,0.081329,0.678101,0.124893,-206.000000,-80.000000
0.095825,0.081787,0.693359,0.132904,-206.000000,-80.000000
0.096436,0.082932,0.731659,0.144501,-205.000000,-83.000000
0.097809,0.084915,0.785675,0.158768,-204.000000,-86.000000
0.098343,0.086060,0.840683,0.173111,-204.000000,-89.000000
0.099792,0.087204,0.886231,0.184937,-204.000000,-89.000000
0.099869,0.087738,0.915527,0.193939,-204.000000,-91.000000
0.100784,0.088806,0.928040,0.199890,-203.000000,-93.000000
0.100784,0.088348,0.927582,0.203323,-202.000000,-96.000000
0.101013,0.088654,0.918732,0.205841,-200.000000,-97.000000
0.100784,0.088882,0.903626,0.206451,-200.000000,-97.000000
0.100861,0.088425,0.882721,0.205994,-200.000000,-99.000000
0.100708,0.088043,0.856094,0.204086,-200.000000,-102.000000
0.100708,0.088196,0.824051,0.200958,-200.000000,-104.000000
0.100098,0.087128,0.785751,0.196152,-201.000000,-106.000000
0.099792,0.086670,0.741196,0.189514,-200.000000,-109.000000
0.099640,0.086594,0.689850,0.181122,-199.000000,-111.000000
0.099335,0.085297,0.634003,0.171585,-199.000000,-111.000000
0.098877,0.084534,0.578461,0.161820,-198.000000,-112.000000
0.098114,0.083923,0.530319,0.154038,-199.000000,-115.000000
0.098114,0.083771,0.494690,0.149689,-199.000000,-115.000000
0.097656,0.084076,0.471420,0.148163,-199.000000,-122.000000
0.097885,0.084076,0.458069,0.149536,-199.000000,-122.000000
0.097961,0.083923,0.450897,0.153351,-199.000000,-125.000000
0.098724,0.084534,0.447846,0.157013,-198.000000,-127.000000
0.098801,0.084686,0.444794,0.160523,-198.000000,-127.000000
0.099106,0.084839,0.438080,0.163879,-198.000000,-129.000000
0.099030,0.085449,0.423889,0.164032,-198.000000,-131.000000
0.098877,0.085449,0.401001,0.161591,-198.000000,-132.000000
0.098877,0.085144,0.371857,0.157700,-197.000000,-136.000000
0.098572,0.084686,0.341797,0.153046,-197.000000,-137.000000
0.098724,0.084305,0.313187,0.148468,-198.000000,-139.000000
0.098114,0.084076,0.285111,0.143662,-198.000000,-139.000000
0.097961,0.083389,0.252991,0.136871,-199.000000,-142.000000
0.097961,0.083313,0.216217,0.128937,-199.000000,-144.000000
0.097580,0.083313,0.187759,0.125046,-196.000000,-148.000000
0.098114,0.082703,0.177231,0.128326,-193.000000,-151.000000
0.098114,0.083389,0.184174,0.137177,-193.000000,-151.000000
0.098953,0.084229,0.207672,0.151825,-192.000000,-154.000000
0.099640,0.085831,0.242157,0.170898,-190.000000,-158.000000
0.100403,0.086594,0.279388,0.190353,-189.000000,-160.000000
0.101318,0.087509,0.311127,0.207367,-189.000000,-161.000000
0.102387,0.088348,0.332718,0.220795,-189.000000,-161.000000
0.102844,0.089035,0.345306,0.231018,-189.000000,-163.000000
0.103302,0.089417,0.347672,0.237732,-190.000000,-163.000000
0.103455,0.089722,0.340576,0.240631,-190.000000,-163.000000
0.103455,0.089645,0.326080,0.241394,-190.000000,-165.000000
0.102921,0.090027,0.307159,0.240479,-191.000000,-166.000000
0.103302,0.089417,0.285339,0.237732,-189.000000,-166.000000
0.102921,0.089722,0.261612,0.233765,-185.000000,-167.000000
0.102692,0.088882,0.235138,0.228195,-182.000000,-167.000000
0.102539,0.088730,0.205994,0.220642,-181.000000,-167.000000
0.102387,0.088272,0.174561,0.210114,-181.000000,-167.000000
0.102081,0.087738,0.141830,0.197983,-181.000000,-167.000000
0.101166,0.087433,0.109558,0.185394,-180.000000,-167.000000
0.100937,0.086823,0.081177,0.174789,-180.000000,-167.000000
0.101013,0.086823,0.059814,0.168457,-179.000000,-167.000000
0.100861,0.086823,0.046616,0.167389,-178.000000,-167.000000
0.101318,0.086975,0.041046,0.170822,-176.000000,-168.000000
0.101395,0.087433,0.040436,0.176926,-174.000000,-169.000000
0.101624,0.088348,0.041885,0.184784,-175.000000,-174.000000
0.102387,0.088654,0.042114,0.191193,-175.000000,-174.000000
0.102387,0.088730,0.038681,0.194550,-173.000000,-172.000000
0.102310,0.088654,0.030670,0.195389,-170.000000,-170.000000
0.102539,0.089188,0.018463,0.191422,-168.000000,-169.000000
0.102387,0.089111,0.003357,0.185700,-167.000000,-169.000000
0.101929,0.088348,-0.011902,0.180206,-167.000000,-169.000000
0.101929,0.088348,-0.026093,0.175400,-164.000000,-171.000000
0.101776,0.088196,-0.038910,0.171967,-164.000000,-171.000000
0.102387,0.088272,-0.049133,0.170136,-160.000000,-171.000000
0.102234,0.088425,-0.055084,0.172806,-156.000000,-171.000000
0.102539,0.088806,-0.055542,0.181427,-153.000000,-172.000000
0.103302,0.089569,-0.048141,0.199127,-152.000000,-176.000000
0.103760,0.090790,-0.031357,0.226440,-152.000000,-176.000000
0.105286,0.091629,-0.009766,0.258942,-149.000000,-176.000000
0.106506,0.092773,0.011444,0.290680,-146.000000,-175.000000
0.107269,0.094147,0.027924,0.318756,-144.000000,-175.000000
0.108109,0.095062,0.039139,0.341873,-142.000000,-175.000000
0.108490,0.095596,0.045013,0.360489,-143.000000,-180.000000
0.108643,0.095825,0.046539,0.374603,-143.000000,-180.000000
0.109406,0.095901,0.044861,0.384979,-140.000000,-180.000000
0.109863,0.096893,0.041122,0.393143,-137.000000,-181.000000
0.109940,0.096283,0.035095,0.398789,-137.000000,-181.000000
0.109558,0.097046,0.026932,0.401154,-136.000000,-182.000000
0.109863,0.096588,0.016479,0.400238,-136.000000,-182.000000
0.109558,0.096893,0.004501,0.395279,-136.000000,-182.000000
0.109558,0.096664,-0.009460,0.385284,-134.000000,-179.000000
0.108795,0.096130,-0.025482,0.371246,-134.000000,-179.000000
0.108795,0.095825,-0.042648,0.352325,-132.000000,-177.000000
0.108032,0.095520,-0.058746,0.334473,-132.000000,-177.000000
0.108032,0.094910,-0.070953,0.323715,-133.000000,-185.000000
0.107880,0.095062,-0.077744,0.322876,-129.000000,-183.000000
0.107880,0.095367,-0.079803,0.331268,-125.000000,-183.000000
0.108337,0.095825,-0.079193,0.346832,-125.000000,-183.000000
0.108872,0.096512,-0.077057,0.365677,-122.000000,-185.000000
0.109863,0.097046,-0.075531,0.384064,-122.000000,-185.000000
0.110169,0.097275,-0.076447,0.397949,-120.000000,-192.000000
0.110397,0.097427,-0.079498,0.406036,-116.000000,-191.000000
0.110474,0.097122,-0.084229,0.410004,-113.000000,-190.000000
0.110169,0.097656,-0.090485,0.410004,-113.000000,-190.000000
0.110321,0.097198,-0.097656,0.406799,-111.000000,-190.000000
0.109863,0.097198,-0.105286,0.401917,-110.000000,-190.000000
0.109711,0.096741,-0.113068,0.396881,-112.000000,-196.000000
0.109940,0.097351,-0.117798,0.400848,-112.000000,-196.000000
0.110169,0.097198,-0.118637,0.419312,-110.000000,-194.000000
0.110855,0.097733,-0.114136,0.457153,-108.000000,-193.000000
0.112305,0.098877,-0.104981,0.512466,-106.000000,-193.000000
0.113525,0.100098,-0.093002,0.579224,-104.000000,-194.000000
0.115128,0.101471,-0.080490,0.649109,-104.000000,-202.000000
0.116425,0.102615,-0.070267,0.714569,-104.000000,-202.000000
0.118027,0.103760,-0.062408,0.773621,-101.000000,-199.000000
0.119171,0.104523,-0.057373,0.825806,-97.000000,-196.000000
0.119705,0.104904,-0.055389,0.868530,-94.000000,-193.000000
0.120544,0.106049,-0.055618,0.903015,-91.000000,-190.000000
0.120850,0.105972,-0.057678,0.928650,-90.000000,-192.000000
0.121155,0.106049,-0.061340,0.945892,-90.000000,-192.000000
0.120697,0.106049,-0.066681,0.952759,-87.000000,-190.000000
0.121002,0.106354,-0.073700,0.947418,-84.000000,-188.000000
0.120392,0.105896,-0.082397,0.928803,-83.000000,-186.000000
0.119858,0.105286,-0.092621,0.896759,-83.000000,-186.000000
0.118866,0.104828,-0.103302,0.854645,-82.000000,-190.000000
0.118256,0.104065,-0.113678,0.810394,-79.000000,-187.000000
0.117416,0.103531,-0.122147,0.771866,-79.000000,-187.000000
0.117035,0.103226,-0.128021,0.750122,-75.000000,-185.000000
0.117340,0.103455,-0.130615,0.750427,-72.000000,-184.000000
0.117722,0.103455,-0.129852,0.772553,-70.000000,-183.000000
0.119095,0.104675,-0.126724,0.809326,-67.000000,-181.000000
0.120239,0.105133,-0.123444,0.847473,-65.000000,-181.000000
0.120621,0.106049,-0.121155,0.877533,-65.000000,-181.000000
0.121307,0.106506,-0.120010,0.897522,-64.000000,-180.000000
0.121765,0.106506,-0.120544,0.904770,-64.000000,-180.000000
0.121918,0.106812,-0.122299,0.904236,-62.000000,-180.000000
0.122147,0.106964,-0.124359,0.897980,-60.000000,-179.000000
0.121918,0.106964,-0.126572,0.887146,-58.000000,-178.000000
0.122070,0.107117,-0.128326,0.875626,-55.000000,-177.000000
0.122757,0.107193,-0.129395,0.875015,-51.000000,-174.000000
0.123520,0.107803,-0.127106,0.905762,-46.000000,-173.000000
0.125046,0.109253,-0.120850,0.974731,-43.000000,-171.000000
0.127716,0.110931,-0.111542,1.069183,-43.000000,-171.000000
0.131073,0.113068,-0.101471,1.174164,-39.000000,-170.000000
0.133896,0.115051,-0.092468,1.273346,-35.000000,-169.000000
0.136261,0.116730,-0.085449,1.358261,-35.000000,-169.000000
0.138245,0.117950,-0.080948,1.424255,-30.000000,-170.000000
0.139160,0.118561,-0.078583,1.471863,-27.000000,-169.000000
0.140839,0.119629,-0.077667,1.507263,-27.000000,-169.000000
0.141678,0.120163,-0.077591,1.532211,-25.000000,-168.000000
0.141907,0.120163,-0.078430,1.548462,-23.000000,-167.000000
0.142670,0.120392,-0.080032,1.554337,-21.000000,-166.000000
0.143127,0.121002,-0.082169,1.547852,-21.000000,-166.000000
0.142975,0.120697,-0.085297,1.527710,-19.000000,-166.000000
0.142593,0.119934,-0.089264,1.490021,-17.000000,-165.000000
0.141449,0.119171,-0.095139,1.428070,-13.000000,-166.000000
0.139618,0.118027,-0.102310,1.338196,-10.000000,-166.000000
0.137329,0.116425,-0.110474,1.230469,-8.000000,-166.000000
0.134888,0.114822,-0.117950,1.129303,-8.000000,-166.000000
0.134430,0.114746,-0.122528,1.066742,-7.000000,-166.000000
0.134735,0.114594,-0.122833,1.063232,-5.000000,-165.000000
0.136185,0.115662,-0.119858,1.107178,-2.000000,-165.000000
0.139160,0.117188,-0.115967,1.173401,0.000000,-166.000000
0.142212,0.118713,-0.111923,1.242828,0.000000,-166.000000
0.144424,0.119934,-0.108872,1.299744,0.000000,-165.000000
0.146408,0.121002,-0.107575,1.333313,3.000000,-164.000000
0.146790,0.120850,-0.108185,1.338959,4.000000,-164.000000
0.146713,0.120850,-0.109711,1.322250,6.000000,-164.000000
0.146027,0.120316,-0.112763,1.286392,8.000000,-164.000000
0.145721,0.120316,-0.116272,1.239777,10.000000,-164.000000
0.143967,0.118866,-0.120239,1.180725,10.000000,-164.000000
0.142822,0.118103,-0.124817,1.111298,12.000000,-165.000000
0.141830,0.117035,-0.128479,1.058197,12.000000,-165.000000
0.142365,0.117111,-0.129471,1.051788,14.000000,-165.000000
0.145264,0.118256,-0.127106,1.114807,16.000000,-165.000000
0.150223,0.120850,-0.121689,1.233673,19.000000,-165.000000
0.156708,0.123901,-0.114975,1.380768,22.000000,-166.000000
0.163117,0.126877,-0.108337,1.525879,24.000000,-166.000000
0.168762,0.129395,-0.102997,1.642303,26.000000,-170.000000
0.173798,0.131531,-0.099030,1.730347,28.000000,-168.000000
0.177460,0.133209,-0.096741,1.794586,28.000000,-168.000000
0.180740,0.134125,-0.095520,1.834412,30.000000,-168.000000
0.182877,0.134888,-0.095749,1.853027,32.000000,-168.000000
0.185089,0.135574,-0.096283,1.854706,34.000000,-168.000000
0.186539,0.135574,-0.097504,1.841736,37.000000,-170.000000
0.187683,0.135727,-0.099030,1.813049,37.000000,-170.000000
0.188599,0.135956,-0.101013,1.768646,39.000000,-169.000000
0.188599,0.135117,-0.103531,1.704636,45.000000,-166.000000
0.187225,0.133972,-0.106964,1.617279,45.000000,-166.000000
0.184937,0.132904,-0.110931,1.505280,47.000000,-165.000000
0.180740,0.130310,-0.115433,1.372299,47.000000,-165.000000
0.176392,0.128326,-0.120316,1.229706,48.000000,-170.000000
0.172119,0.126343,-0.124207,1.099396,50.000000,-169.000000
0.170136,0.125275,-0.126648,1.005707,54.000000,-169.000000
0.170822,0.124741,-0.126801,0.961151,54.000000,-169.000000
0.174408,0.126343,-0.125198,0.963593,57.000000,-169.000000
0.179596,0.128174,-0.122528,0.993652,59.000000,-173.000000
0.186005,0.130386,-0.119476,1.025238,59.000000,-173.000000
0.190430,0.131073,-0.117569,1.033325,62.000000,-172.000000
0.192337,0.132141,-0.117035,1.009674,65.000000,-170.000000
0.192261,0.131531,-0.117493,0.956802,67.000000,-170.000000
0.190506,0.129929,-0.119171,0.887299,67.000000,-170.000000
0.187531,0.129089,-0.120850,0.813904,70.000000,-174.000000
0.184708,0.127716,-0.122299,0.738831,70.000000,-174.000000
0.182648,0.126343,-0.123901,0.665512,74.000000,-172.000000
0.181351,0.125427,-0.124817,0.602875,76.000000,-171.000000
0.181732,0.125732,-0.125122,0.564270,78.000000,-170.000000
0.186615,0.127106,-0.123596,0.561218,79.000000,-169.000000
0.194397,0.128937,-0.120544,0.593262,79.000000,-169.000000
0.205612,0.132294,-0.116577,0.646668,82.000000,-170.000000
0.218048,0.135651,-0.112457,0.704651,83.000000,-169.000000
0.229034,0.139008,-0.108872,0.750580,85.000000,-170.000000
0.238342,0.141525,-0.106201,0.780945,87.000000,-171.000000
0.245972,0.143127,-0.104828,0.791626,88.000000,-172.000000
0.250702,0.143890,-0.103760,0.784912,88.000000,-172.000000
0.253754,0.144348,-0.103302,0.767212,90.000000,-173.000000
0.256500,0.143738,-0.103531,0.742340,93.000000,-174.000000
0.257721,0.143433,-0.103760,0.712891,95.000000,-175.000000
0.257568,0.143356,-0.104065,0.677490,95.000000,-175.000000
0.256195,0.141907,-0.104828,0.634460,97.000000,-177.000000
0.252838,0.140228,-0.105972,0.582733,99.000000,-179.000000
0.246811,0.138779,-0.107422,0.521240,99.000000,-181.000000
0.238190,0.135803,-0.109558,0.447540,101.000000,-182.000000
0.227280,0.132828,-0.111694,0.368500,102.000000,-184.000000
0.217133,0.129700,-0.113678,0.293427,103.000000,-185.000000
0.209503,0.127792,-0.114822,0.233307,103.000000,-185.000000
0.207291,0.126648,-0.115356,0.196610,104.000000,-186.000000
